crop_mgt,mon_1,day_1,mon_2,day_2,operation,op_data1,op_data2,op_data3,doy1,doy2,land_use,year
buck,5,15,5,25,fertilizer,elem_p,broadcast,13,135,145,agrl1296,1995
buck,5,15,5,25,plant,buck,NA,NA,135,145,agrl1296,1995
buck,8,1,9,30,harvest_only,buck,grain,NA,213,273,agrl1296,1995
buck,8,1,9,30,kill_only,buck,NA,NA,213,273,agrl1296,1995
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl1296,1995
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl1296,1995
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl1296,1995
buck,5,15,5,25,tillage,landlevl,NA,NA,135,145,agrl1296,2000
buck,5,15,5,25,fertilizer,elem_n,broadcast,40,135,145,agrl1296,2000
buck,5,15,5,25,fertilizer,elem_p,broadcast,13,135,145,agrl1296,2000
buck,5,15,5,25,plant,buck,NA,NA,135,145,agrl1296,2000
buck,8,1,9,30,harvest_only,buck,grain,NA,213,273,agrl1296,2000
buck,8,1,9,30,kill_only,buck,NA,NA,213,273,agrl1296,2000
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl1296,2000
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl1296,2000
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl1296,2000
buck,5,15,5,25,fertilizer,elem_n,broadcast,40,135,145,agrl1297,1995
buck,5,15,5,25,fertilizer,elem_p,broadcast,13,135,145,agrl1297,1995
buck,5,15,5,25,plant,buck,NA,NA,135,145,agrl1297,1995
buck,8,1,9,30,harvest_only,buck,grain,NA,213,273,agrl1297,1995
buck,8,1,9,30,kill_only,buck,NA,NA,213,273,agrl1297,1995
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl1297,1995
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl1297,1995
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl1297,1995
buck,5,15,5,25,tillage,landlevl,NA,NA,135,145,agrl1297,2000
buck,5,15,5,25,fertilizer,elem_n,broadcast,40,135,145,agrl1297,2000
buck,5,15,5,25,fertilizer,elem_p,broadcast,13,135,145,agrl1297,2000
buck,5,15,5,25,plant,buck,NA,NA,135,145,agrl1297,2000
buck,8,1,9,30,harvest_only,buck,grain,NA,213,273,agrl1297,2000
buck,8,1,9,30,kill_only,buck,NA,NA,213,273,agrl1297,2000
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl1297,2000
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl1297,2000
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl1297,2000
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl1308,1995
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl1308,1995
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl1308,1995
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl1308,1995
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl1308,1995
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl1308,1995
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl1308,1995
pota,4,1,4,20,tillage,fallplow,NA,NA,91,110,agrl1308,2000
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl1308,2000
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl1308,2000
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl1308,2000
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl1308,2000
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl1308,2000
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl1308,2000
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl1308,2000
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl1309,1995
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl1309,1995
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl1309,1995
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl1309,1995
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl1309,1995
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl1309,1995
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl1309,1995
pota,4,1,4,20,tillage,fallplow,NA,NA,91,110,agrl1309,2000
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl1309,2000
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl1309,2000
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl1309,2000
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl1309,2000
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl1309,2000
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl1309,2000
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl1309,2000
csil,4,1,4,15,tillage,cchplow,NA,NA,91,105,agrl1333,1995
csil,5,1,5,10,plant,csil,NA,NA,121,130,agrl1333,1995
csil,6,10,6,20,fertilizer,elem_n,broadcast,100,161,171,agrl1333,1995
csil,6,10,6,20,fertilizer,elem_p,broadcast,60,161,171,agrl1333,1995
csil,8,20,9,20,harvest_only,csil,silage,NA,232,263,agrl1333,1995
csil,8,20,9,20,kill_only,csil,NA,NA,232,263,agrl1333,1995
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl1333,1995
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl1333,1995
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl1333,1995
csil,4,1,4,15,fertilizer,swine_fr,broadcast,30000,91,105,agrl1333,2000
csil,4,1,4,15,tillage,cchplow,NA,NA,91,105,agrl1333,2000
csil,5,1,5,10,plant,csil,NA,NA,121,130,agrl1333,2000
csil,6,10,6,20,fertilizer,elem_n,broadcast,100,161,171,agrl1333,2000
csil,6,10,6,20,fertilizer,elem_p,broadcast,60,161,171,agrl1333,2000
csil,8,20,9,20,harvest_only,csil,silage,NA,232,263,agrl1333,2000
csil,8,20,9,20,kill_only,csil,NA,NA,232,263,agrl1333,2000
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl1333,2000
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl1333,2000
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl1333,2000
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl1344,1995
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl1344,1995
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl1344,1995
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl1344,1995
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl1344,1995
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl1344,1995
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl1344,1995
pota,4,1,4,20,tillage,fallplow,NA,NA,91,110,agrl1344,2000
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl1344,2000
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl1344,2000
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl1344,2000
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl1344,2000
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl1344,2000
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl1344,2000
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl1344,2000
csil,4,1,4,15,tillage,cchplow,NA,NA,91,105,agrl1345,1995
csil,5,1,5,10,plant,csil,NA,NA,121,130,agrl1345,1995
csil,6,10,6,20,fertilizer,elem_n,broadcast,100,161,171,agrl1345,1995
csil,6,10,6,20,fertilizer,elem_p,broadcast,60,161,171,agrl1345,1995
csil,8,20,9,20,harvest_only,csil,silage,NA,232,263,agrl1345,1995
csil,8,20,9,20,kill_only,csil,NA,NA,232,263,agrl1345,1995
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl1345,1995
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl1345,1995
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl1345,1995
pota,4,1,4,20,tillage,fallplow,NA,NA,91,110,agrl1345,1998
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl1345,1998
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl1345,1998
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl1345,1998
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl1345,1998
rye,8,15,9,5,tillage,landlevl,NA,NA,227,248,agrl1345,1998
rye,9,5,9,20,fertilizer,elem_n ,broadcast,30,248,263,agrl1345,1998
rye,9,20,10,10,plant,rye,NA,NA,263,283,agrl1345,1998
csil,4,1,4,15,fertilizer,swine_fr,broadcast,30000,91,105,agrl1345,2000
csil,4,1,4,15,tillage,cchplow,NA,NA,91,105,agrl1345,2000
csil,5,1,5,10,plant,csil,NA,NA,121,130,agrl1345,2000
csil,6,10,6,20,fertilizer,elem_n,broadcast,100,161,171,agrl1345,2000
csil,6,10,6,20,fertilizer,elem_p,broadcast,60,161,171,agrl1345,2000
csil,8,20,9,20,harvest_only,csil,silage,NA,232,263,agrl1345,2000
csil,8,20,9,20,kill_only,csil,NA,NA,232,263,agrl1345,2000
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl1345,2000
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl1345,2000
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl1345,2000
csil,4,1,4,15,tillage,cchplow,NA,NA,91,105,agrl1357,1995
csil,5,1,5,10,plant,csil,NA,NA,121,130,agrl1357,1995
csil,6,10,6,20,fertilizer,elem_n,broadcast,100,161,171,agrl1357,1995
csil,6,10,6,20,fertilizer,elem_p,broadcast,60,161,171,agrl1357,1995
csil,8,20,9,20,harvest_only,csil,silage,NA,232,263,agrl1357,1995
csil,8,20,9,20,kill_only,csil,NA,NA,232,263,agrl1357,1995
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl1357,1995
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl1357,1995
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl1357,1995
csil,4,1,4,15,fertilizer,swine_fr,broadcast,30000,91,105,agrl1357,2000
csil,4,1,4,15,tillage,cchplow,NA,NA,91,105,agrl1357,2000
csil,5,1,5,10,plant,csil,NA,NA,121,130,agrl1357,2000
csil,6,10,6,20,fertilizer,elem_n,broadcast,100,161,171,agrl1357,2000
csil,6,10,6,20,fertilizer,elem_p,broadcast,60,161,171,agrl1357,2000
csil,8,20,9,20,harvest_only,csil,silage,NA,232,263,agrl1357,2000
csil,8,20,9,20,kill_only,csil,NA,NA,232,263,agrl1357,2000
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl1357,2000
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl1357,2000
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl1357,2000
csil,4,1,4,15,tillage,cchplow,NA,NA,91,105,agrl1358,1995
csil,5,1,5,10,plant,csil,NA,NA,121,130,agrl1358,1995
csil,6,10,6,20,fertilizer,elem_n,broadcast,100,161,171,agrl1358,1995
csil,6,10,6,20,fertilizer,elem_p,broadcast,60,161,171,agrl1358,1995
csil,8,20,9,20,harvest_only,csil,silage,NA,232,263,agrl1358,1995
csil,8,20,9,20,kill_only,csil,NA,NA,232,263,agrl1358,1995
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl1358,1995
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl1358,1995
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl1358,1995
csil,4,1,4,15,fertilizer,swine_fr,broadcast,30000,91,105,agrl1358,2000
csil,4,1,4,15,tillage,cchplow,NA,NA,91,105,agrl1358,2000
csil,5,1,5,10,plant,csil,NA,NA,121,130,agrl1358,2000
csil,6,10,6,20,fertilizer,elem_n,broadcast,100,161,171,agrl1358,2000
csil,6,10,6,20,fertilizer,elem_p,broadcast,60,161,171,agrl1358,2000
csil,8,20,9,20,harvest_only,csil,silage,NA,232,263,agrl1358,2000
csil,8,20,9,20,kill_only,csil,NA,NA,232,263,agrl1358,2000
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl1358,2000
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl1358,2000
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl1358,2000
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl1365,1995
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl1365,1995
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl1365,1995
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl1365,1995
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl1365,1995
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl1365,1995
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl1365,1995
csil,4,1,4,15,fertilizer,swine_fr,broadcast,30000,91,105,agrl1365,1999
csil,4,1,4,15,tillage,cchplow,NA,NA,91,105,agrl1365,1999
csil,5,1,5,10,plant,csil,NA,NA,121,130,agrl1365,1999
csil,6,10,6,20,fertilizer,elem_n,broadcast,100,161,171,agrl1365,1999
csil,6,10,6,20,fertilizer,elem_p,broadcast,60,161,171,agrl1365,1999
csil,8,20,9,20,harvest_only,csil,silage,NA,232,263,agrl1365,1999
csil,8,20,9,20,kill_only,csil,NA,NA,232,263,agrl1365,1999
pota,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl1365,1999
pota,10,1,10,15,fertilizer,swine_fr,broadcast,25000,274,288,agrl1365,1999
pota,4,1,4,20,tillage,fallplow,NA,NA,91,110,agrl1365,2000
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl1365,2000
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl1365,2000
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl1365,2000
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl1365,2000
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl1365,2000
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl1365,2000
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl1365,2000
alfa,4,1,4,10,plant,lupn,NA,NA,91,100,agrl1370,1995
alfa,8,20,8,30,harvest_only,lupn,grain,NA,232,242,agrl1370,1995
alfa,8,20,8,30,kill_only,lupn,NA,NA,232,242,agrl1370,1995
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl1370,1995
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl1370,1995
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl1370,1995
alfa,3,20,3,30,tillage,landlevl,NA,NA,79,89,agrl1370,2000
alfa,4,1,4,10,plant,lupn,NA,NA,91,100,agrl1370,2000
alfa,8,20,8,30,harvest_only,lupn,grain,NA,232,242,agrl1370,2000
alfa,8,20,8,30,kill_only,lupn,NA,NA,232,242,agrl1370,2000
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl1370,2000
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl1370,2000
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl1370,2000
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl1371,1995
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl1371,1995
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl1371,1995
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl1371,1995
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl1371,1995
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl1371,1995
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl1371,1995
pota,4,1,4,20,tillage,fallplow,NA,NA,91,110,agrl1371,2000
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl1371,2000
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl1371,2000
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl1371,2000
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl1371,2000
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl1371,2000
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl1371,2000
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl1371,2000
alfa,4,1,4,10,plant,lupn,NA,NA,91,100,agrl1379,1995
alfa,8,20,8,30,harvest_only,lupn,grain,NA,232,242,agrl1379,1995
alfa,8,20,8,30,kill_only,lupn,NA,NA,232,242,agrl1379,1995
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl1379,1995
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl1379,1995
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl1379,1995
alfa,3,20,3,30,tillage,landlevl,NA,NA,79,89,agrl1379,2000
alfa,4,1,4,10,plant,lupn,NA,NA,91,100,agrl1379,2000
alfa,8,20,8,30,harvest_only,lupn,grain,NA,232,242,agrl1379,2000
alfa,8,20,8,30,kill_only,lupn,NA,NA,232,242,agrl1379,2000
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl1379,2000
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl1379,2000
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl1379,2000
alfa,4,1,4,10,plant,lupn,NA,NA,91,100,agrl1380,1995
alfa,8,20,8,30,harvest_only,lupn,grain,NA,232,242,agrl1380,1995
alfa,8,20,8,30,kill_only,lupn,NA,NA,232,242,agrl1380,1995
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl1380,1995
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl1380,1995
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl1380,1995
alfa,3,20,3,30,tillage,landlevl,NA,NA,79,89,agrl1380,2000
alfa,4,1,4,10,plant,lupn,NA,NA,91,100,agrl1380,2000
alfa,8,20,8,30,harvest_only,lupn,grain,NA,232,242,agrl1380,2000
alfa,8,20,8,30,kill_only,lupn,NA,NA,232,242,agrl1380,2000
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl1380,2000
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl1380,2000
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl1380,2000
csil,4,1,4,15,tillage,cchplow,NA,NA,91,105,agrl1384,1995
csil,5,1,5,10,plant,csil,NA,NA,121,130,agrl1384,1995
csil,6,10,6,20,fertilizer,elem_n,broadcast,100,161,171,agrl1384,1995
csil,6,10,6,20,fertilizer,elem_p,broadcast,60,161,171,agrl1384,1995
csil,8,20,9,20,harvest_only,csil,silage,NA,232,263,agrl1384,1995
csil,8,20,9,20,kill_only,csil,NA,NA,232,263,agrl1384,1995
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl1384,1995
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl1384,1995
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl1384,1995
csil,4,1,4,15,fertilizer,swine_fr,broadcast,30000,91,105,agrl1384,2000
csil,4,1,4,15,tillage,cchplow,NA,NA,91,105,agrl1384,2000
csil,5,1,5,10,plant,csil,NA,NA,121,130,agrl1384,2000
csil,6,10,6,20,fertilizer,elem_n,broadcast,100,161,171,agrl1384,2000
csil,6,10,6,20,fertilizer,elem_p,broadcast,60,161,171,agrl1384,2000
csil,8,20,9,20,harvest_only,csil,silage,NA,232,263,agrl1384,2000
csil,8,20,9,20,kill_only,csil,NA,NA,232,263,agrl1384,2000
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl1384,2000
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl1384,2000
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl1384,2000
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl1390,1995
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl1390,1995
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl1390,1995
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl1390,1995
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl1390,1995
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl1390,1995
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl1390,1995
pota,4,1,4,20,tillage,fallplow,NA,NA,91,110,agrl1390,2000
pota,4,1,4,20,fertilizer,elem_n,broadcast,70,91,110,agrl1390,2000
pota,4,20,4,30,plant,pota,NA,NA,110,120,agrl1390,2000
pota,8,10,9,15,harvest_only,pota,tuber,NA,222,258,agrl1390,2000
pota,8,10,9,15,kill_only,pota,NA,NA,222,258,agrl1390,2000
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl1390,2000
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl1390,2000
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl1390,2000
fes2,6,15,6,30,harvest_only,fesc,hay_cut_low,NA,166,181,agrl1392,1995
fes2,9,1,9,15,harvest_only,fesc,hay_cut_low,NA,244,258,agrl1392,1995
fes2,9,1,9,15,kill_only,fesc,NA,NA,244,258,agrl1392,1995
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl1392,1995
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl1392,1995
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl1392,1995
fes2,3,10,3,20,plant,fesc,NA,NA,69,79,agrl1392,2000
fes2,6,15,6,30,harvest_only,fesc,hay_cut_low,NA,166,181,agrl1392,2000
fes2,9,1,9,15,harvest_only,fesc,hay_cut_low,NA,244,258,agrl1392,2000
fes2,9,1,9,15,kill_only,fesc,NA,NA,244,258,agrl1392,2000
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl1392,2000
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl1392,2000
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl1392,2000
alfa,4,1,4,10,plant,lupn,NA,NA,91,100,agrl1396,1995
alfa,8,20,8,30,harvest_only,lupn,grain,NA,232,242,agrl1396,1995
alfa,8,20,8,30,kill_only,lupn,NA,NA,232,242,agrl1396,1995
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl1396,1995
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl1396,1995
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl1396,1995
alfa,3,20,3,30,tillage,landlevl,NA,NA,79,89,agrl1396,2000
alfa,4,1,4,10,plant,lupn,NA,NA,91,100,agrl1396,2000
alfa,8,20,8,30,harvest_only,lupn,grain,NA,232,242,agrl1396,2000
alfa,8,20,8,30,kill_only,lupn,NA,NA,232,242,agrl1396,2000
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl1396,2000
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl1396,2000
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl1396,2000
alfa,3,20,3,30,tillage,landlevl,NA,NA,79,89,agrl1398,1997
alfa,4,1,4,10,plant,lupn,NA,NA,91,100,agrl1398,1997
alfa,8,20,8,30,harvest_only,lupn,grain,NA,232,242,agrl1398,1997
alfa,8,20,8,30,kill_only,lupn,NA,NA,232,242,agrl1398,1997
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl1398,1997
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl1398,1997
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl1398,1997
buck,5,15,5,25,tillage,landlevl,NA,NA,135,145,agrl1409,1999
buck,5,15,5,25,fertilizer,elem_n,broadcast,40,135,145,agrl1409,1999
buck,5,15,5,25,fertilizer,elem_p,broadcast,13,135,145,agrl1409,1999
buck,5,15,5,25,plant,buck,NA,NA,135,145,agrl1409,1999
buck,8,1,9,30,harvest_only,buck,grain,NA,213,273,agrl1409,1999
buck,8,1,9,30,kill_only,buck,NA,NA,213,273,agrl1409,1999
pota,9,1,9,15,tillage,fallplow,NA,NA,244,258,agrl1409,1999
pota,10,1,10,15,fertilizer,swine_fr,broadcast,25000,274,288,agrl1409,1999
csil,4,1,4,15,fertilizer,swine_fr,broadcast,30000,91,105,agrl1410,1996
csil,4,1,4,15,tillage,cchplow,NA,NA,91,105,agrl1410,1996
csil,5,1,5,10,plant,csil,NA,NA,121,130,agrl1410,1996
csil,6,10,6,20,fertilizer,elem_n,broadcast,100,161,171,agrl1410,1996
csil,6,10,6,20,fertilizer,elem_p,broadcast,60,161,171,agrl1410,1996
csil,8,20,9,20,harvest_only,csil,silage,NA,232,263,agrl1410,1996
csil,8,20,9,20,kill_only,csil,NA,NA,232,263,agrl1410,1996
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl1410,1996
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl1410,1996
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl1410,1996
csil,4,1,4,15,fertilizer,swine_fr,broadcast,30000,91,105,agrl1410,2001
csil,4,1,4,15,tillage,cchplow,NA,NA,91,105,agrl1410,2001
csil,5,1,5,10,plant,csil,NA,NA,121,130,agrl1410,2001
csil,6,10,6,20,fertilizer,elem_n,broadcast,100,161,171,agrl1410,2001
csil,6,10,6,20,fertilizer,elem_p,broadcast,60,161,171,agrl1410,2001
csil,8,20,9,20,harvest_only,csil,silage,NA,232,263,agrl1410,2001
csil,8,20,9,20,kill_only,csil,NA,NA,232,263,agrl1410,2001
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl1410,2001
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl1410,2001
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl1410,2001
csil,4,1,4,15,fertilizer,swine_fr,broadcast,30000,91,105,agrl1411,1996
csil,4,1,4,15,tillage,cchplow,NA,NA,91,105,agrl1411,1996
csil,5,1,5,10,plant,csil,NA,NA,121,130,agrl1411,1996
csil,6,10,6,20,fertilizer,elem_n,broadcast,100,161,171,agrl1411,1996
csil,6,10,6,20,fertilizer,elem_p,broadcast,60,161,171,agrl1411,1996
csil,8,20,9,20,harvest_only,csil,silage,NA,232,263,agrl1411,1996
csil,8,20,9,20,kill_only,csil,NA,NA,232,263,agrl1411,1996
canp,8,1,8,15,tillage,fallplow,NA,NA,213,227,agrl1411,1996
canp,8,1,8,15,fertilizer,elem_n ,broadcast,25,213,227,agrl1411,1996
canp,8,15,8,30,plant,canp,NA,NA,227,242,agrl1411,1996
csil,4,1,4,15,fertilizer,swine_fr,broadcast,30000,91,105,agrl1411,2001
csil,4,1,4,15,tillage,cchplow,NA,NA,91,105,agrl1411,2001
csil,5,1,5,10,plant,csil,NA,NA,121,130,agrl1411,2001
csil,6,10,6,20,fertilizer,elem_n,broadcast,100,161,171,agrl1411,2001
csil,6,10,6,20,fertilizer,elem_p,broadcast,60,161,171,agrl1411,2001
csil,8,20,9,20,harvest_only,csil,silage,NA,232,263,agrl1411,2001
csil,8,20,9,20,kill_only,csil,NA,NA,232,263,agrl1411,2001
